0,-6048,47,-9382,1000000,-580
1,-6048,32,-6379,1000000,-580
2,-6048,31,-6250,1000000,-580
3,-6048,31,-6250,1000000,-580
4,-6048,43,-8651,1000000,-580
5,-6048,31,-6250,1000000,-580
6,-6048,52,-10382,1000000,-580
7,-6048,43,-8651,1000000,-580
8,-6048,31,-6250,1000000,-580
9,-6048,47,-9379,1000000,-580
10,-6048,47,-9379,1000000,-580
11,-6048,36,-7253,1000000,-580
12,-6048,35,-6981,1000000,-580
13,-6048,30,-6048,1000000,-580
14,-6048,31,-6250,1000000,-580
15,-6048,35,-6981,1000000,-580
16,-6048,47,-9382,1000000,-580
17,-6048,35,-6981,1000000,-580
18,-6048,52,-10382,1000000,-580
19,-6048,43,-8651,1000000,-580
20,-5450,27,-5450,1000000,-580
21,-5450,31,-6250,1000000,-580
22,-5450,31,-6250,1000000,-580
23,-5450,30,-6048,1000000,-580
24,-5450,31,-6250,1000000,-580
25,-5450,40,-8021,1000000,-580
26,-5450,47,-9382,1000000,-580
27,-5450,41,-8254,1000000,-580
28,-5450,49,-9859,1000000,-580
29,-5450,51,-10222,1000000,-580
30,-3293,16,-3293,1000000,-580
31,-3293,34,-6856,1000000,-580
32,-3293,32,-1006474,1000000,-580
33,-3293,47,-9418,1000000,-580
34,-3293,31,-6250,1000000,-580
35,-3293,47,-9382,1000000,-580
36,-3293,52,-10382,1000000,-580
37,-3293,36,-7253,1000000,-580
38,-3293,41,-8251,1000000,-580
39,-3293,31,-6250,1000000,-580
40,-3293,36,-7253,1000000,-580
41,-3293,36,-7295,1000000,-580
42,-3293,44,-8780,1000000,-580
43,-3293,40,-7976,1000000,-580
44,-3293,35,-6981,1000000,-580
45,-3293,43,-8651,1000000,-580
46,-3293,33,-6676,1000000,-580
47,-3293,31,-6250,1000000,-580
48,-3293,44,-8819,1000000,-580
49,-3293,35,-6981,1000000,-580
50,-3293,30,-6048,1000000,-580
51,-3293,31,-6250,1000000,-580
52,-3293,30,-6048,1000000,-580
53,-3293,47,-9382,1000000,-580
54,-3293,64,-12780,1000000,-580
55,-3293,47,-9382,1000000,-580
56,-3293,30,-6048,1000000,-580
57,-3293,31,-6250,1000000,-580
58,-3293,38,-7577,1000000,-580
59,-3293,31,-6250,1000000,-580
60,-3293,34,-6856,1000000,-580
61,-3293,34,-6856,1000000,-580
62,-3293,36,-7253,1000000,-580
63,-3293,31,-6250,1000000,-580
64,-3293,31,-6250,1000000,-580
65,-3293,40,-8021,1000000,-580
66,-3293,38,-7581,1000000,-580
67,-3293,31,-6250,1000000,-580
68,-3293,35,-6981,1000000,-580
69,-3293,52,-10382,1000000,-580
70,-3293,41,-8254,1000000,-580
71,-3293,31,-6250,1000000,-580
72,-3293,31,-6250,1000000,-580
73,-3293,31,-6250,1000000,-580
74,-3293,31,-6250,1000000,-580
75,-3293,35,-6981,1000000,-580
76,-3293,30,-6048,1000000,-580
77,-3293,30,-6048,1000000,-580
78,-3293,32,-6458,1000000,-580
79,-3293,32,-6458,1000000,-580
80,-3293,31,-6250,1000000,-580
81,-3293,41,-8291,1000000,-580
82,-3293,44,-8856,1000000,-580
83,-3293,36,-7214,1000000,-580
84,-3293,47,-9382,1000000,-580
85,-3293,31,-6250,1000000,-580
86,-3293,27,-5450,1000000,-580
87,-3293,57,-11387,1000000,-580
88,-3293,31,-6250,1000000,-580
89,-3293,31,-6250,1000000,-580
90,-3293,31,-6250,1000000,-580
91,-3293,49,-9859,1000000,-580
92,-3293,31,-6250,1000000,-580
93,-3293,41,-8212,1000000,-580
94,-3293,32,-6379,1000000,-580
95,-3293,28,-5692,1000000,-580
96,-3293,23,-4648,1000000,-580
97,-3293,30,-6048,1000000,-580
98,-3293,31,-6250,1000000,-580
99,-3293,35,-6981,1000000,-580
100,-3293,30,-6048,1000000,-580
101,-3293,31,-6250,1000000,-580
102,-3293,31,-6250,1000000,-580
103,-3293,36,-7253,1000000,-580
104,-3293,31,-6250,1000000,-580
105,-3293,43,-8651,1000000,-580
106,-3293,47,-9382,1000000,-580
107,-3293,35,-6981,1000000,-580
108,-3293,31,-6250,1000000,-580
109,-3293,36,-7253,1000000,-580
110,-3293,47,-9382,1000000,-580
111,-3293,31,-6250,1000000,-580
112,-3293,47,-9382,1000000,-580
113,-3293,48,-9616,1000000,-580
114,-3293,34,-6856,1000000,-580
115,-3293,27,-5475,1000000,-580
116,-3293,25,-5001,1000000,-580
117,-3293,41,-8315,1000000,-580
118,-3293,43,-8651,1000000,-580
119,-3293,36,-7253,1000000,-580
120,-3293,42,-8449,1000000,-580
121,-3293,44,-8859,1000000,-580
122,-3293,44,-8859,1000000,-580
123,-3293,35,-6981,1000000,-580
124,-3293,31,-6250,1000000,-580
125,-3293,31,-6250,1000000,-580
126,-3293,47,-9382,1000000,-580
127,-3293,31,-6250,1000000,-580
128,-3293,31,-6250,1000000,-580
129,-3293,31,-6250,1000000,-580
130,-3293,31,-6250,1000000,-580
131,-3293,31,-6250,1000000,-580
132,-3293,30,-6048,1000000,-580
133,-3293,30,-6048,1000000,-580
134,-3293,38,-7656,1000000,-580
135,-3293,31,-6250,1000000,-580
136,-3293,52,-10382,1000000,-580
137,-3293,31,-6250,1000000,-580
138,-3293,43,-8651,1000000,-580
139,-3293,47,-9382,1000000,-580
140,-3293,31,-6250,1000000,-580
141,-3293,51,-10180,1000000,-580
142,-3293,31,-6180,1000000,-580
143,-3293,31,-6250,1000000,-580
144,-3293,31,-6250,1000000,-580
145,-3293,43,-8651,1000000,-580
146,-3293,43,-8651,1000000,-580
147,-3293,21,-4286,1000000,-580
148,-3293,30,-6000,1000000,-580
149,-3293,44,-8859,1000000,-580
150,-3293,31,-6250,1000000,-580
151,-3293,30,-6048,1000000,-580
152,-3293,36,-1007258,1000000,-580
153,-3293,47,-9382,1000000,-580
154,-3293,36,-7253,1000000,-580
155,-3293,36,-7295,1000000,-580
156,-3293,47,-9382,1000000,-580
157,-3293,27,-5450,1000000,-580
158,-3293,31,-6250,1000000,-580
159,-3293,31,-6250,1000000,-580
160,-3293,31,-6250,1000000,-580
161,-3293,47,-9382,1000000,-580
162,-3293,34,-6856,1000000,-580
163,-3293,23,-4669,1000000,-580
164,-3293,31,-6250,1000000,-580
165,-3293,31,-6250,1000000,-580
166,-3293,31,-6250,1000000,-580
167,-3293,34,-6856,1000000,-580
168,-3293,36,-7253,1000000,-580
169,-3293,26,-5296,1000000,-580
170,-3293,34,-6856,1000000,-580
171,-3293,34,-6856,1000000,-580
172,-3293,35,-6981,1000000,-580
173,-3293,36,-7253,1000000,-580
174,-3293,31,-6250,1000000,-580
175,-3293,32,-6458,1000000,-580
176,-3293,31,-6250,1000000,-580
177,-3293,37,-7452,1000000,-580
178,-3293,28,-5636,1000000,-580
179,-3293,47,-9382,1000000,-580
180,-3293,49,-9859,1000000,-580
181,-3293,44,-8821,1000000,-580
182,-3293,35,-6981,1000000,-580
183,-3293,41,-8251,1000000,-580
184,-3293,53,-10579,1000000,-580
185,-3293,36,-7253,1000000,-580
186,-3293,31,-6250,1000000,-580
187,-3293,31,-6250,1000000,-580
188,-3293,34,-6856,1000000,-580
189,-3293,49,-9859,1000000,-580
190,-3293,32,-6458,1000000,-580
191,-3293,31,-6250,1000000,-580
192,-3293,27,-5475,1000000,-580
193,-3293,31,-6250,1000000,-580
194,-3293,36,-7295,1000000,-580
195,-3293,44,-8859,1000000,-580
196,-3293,47,-9382,1000000,-580
197,-3293,31,-6250,1000000,-580
198,-3293,31,-6250,1000000,-580
199,-3293,31,-6250,1000000,-580
200,-3293,31,-6250,1000000,-580
201,-3293,34,-6856,1000000,-580
202,-3293,31,-6250,1000000,-580
203,-3293,36,-7253,1000000,-580
204,-3293,52,-10382,1000000,-580
205,-3293,42,-8449,1000000,-580
206,-3293,31,-6250,1000000,-580
207,-3293,50,-10050,1000000,-580
208,-3293,31,-6250,1000000,-580
209,-3293,31,-6250,1000000,-580
210,-3293,43,-8651,1000000,-580
211,-3293,43,-8651,1000000,-580
212,-3293,35,-6981,1000000,-580
213,-3293,41,-8254,1000000,-580
214,-3293,47,-9382,1000000,-580
215,-3293,31,-6250,1000000,-580
216,-3293,51,-10177,1000000,-580
217,-3293,31,-6250,1000000,-580
218,-3293,36,-7257,1000000,-580
219,-3293,41,-8251,1000000,-580
220,-3293,37,-7452,1000000,-580
221,-3293,30,-6048,1000000,-580
222,-3293,46,-9248,1000000,-580
223,-3293,33,-6620,1000000,-580
224,-3293,31,-6250,1000000,-580
225,-3293,35,-6981,1000000,-580
226,-3293,39,-7852,1000000,-580
227,-3293,35,-6981,1000000,-580
228,-3293,41,-8206,1000000,-580
229,-3293,38,-7650,1000000,-580
230,-3293,34,-6856,1000000,-580
231,-3293,34,-6856,1000000,-580
232,-3293,32,-6458,1000000,-580
233,-3293,35,-6981,1000000,-580
234,-3293,35,-6981,1000000,-580
235,-3293,34,-6856,1000000,-580
236,-3293,31,-6250,1000000,-580
237,-3293,36,-7253,1000000,-580
238,-3293,31,-6250,1000000,-580
239,-3293,30,-6048,1000000,-580
240,-3293,31,-6250,1000000,-580
241,-3293,28,-5672,1000000,-580
242,-3293,23,-4669,1000000,-580
243,-3293,35,-6981,1000000,-580
244,-3293,43,-8651,1000000,-580
245,-3293,34,-1006785,1000000,-580
246,-3293,51,-10180,1000000,-580
247,-3293,41,-8251,1000000,-580
248,-3293,36,-7253,1000000,-580
249,-3293,23,-4689,1000000,-580
250,-3293,51,-10180,1000000,-580
251,-3293,34,-6856,1000000,-580
252,-3293,47,-9382,1000000,-580
253,-3293,24,-4844,1000000,-580
254,-3293,36,-7295,1000000,-580
255,-3293,31,-6250,1000000,-580
256,-3293,31,-6250,1000000,-580
257,-3293,36,-7253,1000000,-580
258,-3293,27,-5475,1000000,-580
259,-3293,23,-4669,1000000,-580
260,-3293,28,-5672,1000000,-580
261,-3293,30,-5980,1000000,-580
262,-3293,36,-7253,1000000,-580
263,-3293,44,-8780,1000000,-580
264,-3293,48,-9647,1000000,-580
265,-3293,30,-6048,1000000,-580
266,-3293,30,-6048,1000000,-580
267,-3293,30,-6048,1000000,-580
268,-3293,30,-6048,1000000,-580
269,-3293,34,-6856,1000000,-580
270,-3293,38,-7659,1000000,-580
271,-3293,31,-6250,1000000,-580
272,-3293,39,-7850,1000000,-580
273,-3293,64,-12829,1000000,-580
274,-3293,23,-4669,1000000,-580
275,-3293,23,-4669,1000000,-580
276,-3293,31,-6250,1000000,-580
277,-3293,35,-6981,1000000,-580
278,-3293,48,-9627,1000000,-580
279,-3293,31,-6250,1000000,-580
280,-3293,35,-6981,1000000,-580
281,-3293,31,-6250,1000000,-580
282,-3293,31,-6250,1000000,-580
